,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,songs,artist,title,lyrics,enumerated_list,lyrics_not_found,sentiment,neg,neu,pos,compound
0,3,3,3,Drip Too Hard,"Lil Baby, Gunna",Top Songs of 2019: USA,"['hard', 'run', 'back', 'turbo', 'get', 'biggest', 'chanel', 'bag', 'store', 'want', 'gave', 'em', 'drip', 'suck', 'got', 'em', 'moanin', 'bought', 'new', 'patek', 'watch', 'twoton', 'em', 'takin', 'drug', 'im', 'gon', 'mornin', 'aint', 'car', 'leaser', 'dont', 'im', 'club', 'got', 'fire', 'im', 'performin', 'backend', 'came', 'hundr', 'vibe', 'galor', 'cute', 'shit', 'us', 'im', 'atlanta', 'young', 'nigga', 'run', 'shit', 'know', 'hatin', 'dont', 'read', 'comment', 'whenev', 'tell', 'come', 'comin', 'whenev', 'smoke', 'aint', 'runnin', 'drip', 'hard', 'dont', 'stand', 'close', 'gon', 'fuck', 'around', 'drown', 'wave', 'doin', 'show', 'ive', 'road', 'dont', 'care', 'go', 'long', 'get', 'paid', 'bad', 'lil', 'vibe', 'mind', 'soon', 'get', 'back', 'gettin', 'slay', 'time', 'aint', 'surpris', 'everi', 'night', 'anoth', 'movi', 'gettin', 'made', 'drip', 'hard', 'dont', 'stand', 'close', 'gon', 'fuck', 'around', 'drown', 'wave', 'doin', 'show', 'ive', 'road', 'dont', 'care', 'go', 'long', 'get', 'paid', 'bad', 'lil', 'vibe', 'mind', 'soon', 'get', 'back', 'gettin', 'slay', 'time', 'aint', 'surpris', 'everi', 'night', 'anoth', 'movi', 'gettin', 'made', 'everi', 'night', 'anoth', 'dollar', 'gettin', 'made', 'everi', 'night', 'start', 'good', 'day', 'feel', 'child', 'got', 'booger', 'face', 'diamond', 'dancin', 'dial', 'shit', 'parad', 'dont', 'want', 'chain', 'young', 'gonwunna', 'slave', 'draw', 'line', 'mani', 'bitch', 'gettin', 'save', 'tsa', 'harass', 'took', 'privat', 'plane', 'pussi', 'nigga', 'lackin', 'im', 'workin', 'aim', 'drip', 'hard', 'hard', 'charg', 'card', 'card', 'design', 'ground', 'bare', 'spell', 'name', 'drip', 'hard', 'caution', 'floor', 'gon', 'fuck', 'around', 'drown', 'tryna', 'ride', 'nigga', 'wave', 'might', 'also', 'drip', 'hard', 'dont', 'stand', 'close', 'gon', 'fuck', 'around', 'drown', 'wave', 'doin', 'show', 'ive', 'road', 'dont', 'care', 'go', 'long', 'get', 'paid', 'bad', 'lil', 'vibe', 'mind', 'soon', 'get', 'back', 'gettin', 'slay', 'time', 'aint', 'surpris', 'everi', 'night', 'anoth', 'movi', 'gettin', 'made', 'drip', 'hard', 'dont', 'stand', 'close', 'gon', 'fuck', 'around', 'drown', 'wave', 'doin', 'show', 'ive', 'road', 'dont', 'care', 'go', 'long', 'get', 'paid', 'bad', 'lil', 'vibe', 'mind', 'soon', 'get', 'back', 'gettin', 'slay', 'time', 'aint', 'surpris', 'everi', 'night', 'anoth', 'movi', 'gettin', 'made152emb']",[],False,"{'neg': 0.266, 'neu': 0.694, 'pos': 0.04, 'compound': -0.9974}",0.266,0.694,0.04,-0.9974
1,5,5,5,MIDDLE CHILD,J. Cole,Top Songs of 2019: USA,"['child', 'good', 'tminu', 'nigga', 'countin', 'im', 'countin', 'bullet', 'im', 'loadin', 'clip', 'im', 'writin', 'name', 'im', 'makin', 'list', 'im', 'checkin', 'twice', 'im', 'gettin', 'em', 'hit', 'real', 'one', 'dyin', 'fake', 'one', 'lit', 'game', 'balanc', 'im', 'back', 'shit', 'bentley', 'dirti', 'sneaker', 'dirti', 'that', 'dick', 'im', 'bag', 'hard', 'get', 'snort', 'powder', 'might', 'take', 'sip', 'might', 'hit', 'blunt', 'im', 'liabl', 'trip', 'aint', 'poppin', 'pill', 'wish', 'roll', 'fiend', 'love', 'em', 'death', 'got', 'mil', 'rich', 'good', 'bread', 'nigga', 'broke', 'good', 'first', 'class', 'nigga', 'cant', 'sit', 'that', 'next', 'mission', 'that', 'cant', 'quit', 'lebron', 'get', 'nigga', 'chip', 'put', 'rolli', 'right', 'back', 'wrist', 'watch', 'came', 'drizzi', 'gave', 'gift', 'back', 'rap', 'game', 'prayin', 'id', 'diss', 'act', 'two', 'legend', 'coexist', 'id', 'never', 'beef', 'nigga', 'nothin', 'smoke', 'rapper', 'gon', 'legit', 'wont', 'clout', 'wont', 'fame', 'wont', 'caus', 'shit', 'aint', 'sellin', 'wont', 'sell', 'latest', 'lil', 'sneaker', 'wont', 'caus', 'nigga', 'slid', 'lane', 'everyth', 'grow', 'destin', 'chang', 'love', 'lil', 'nigga', 'im', 'glad', 'came', 'hope', 'scrape', 'everi', 'dollar', 'hope', 'know', 'money', 'wont', 'eras', 'pain', 'og', 'im', 'thankin', 'watchin', 'pavin', 'ground', 'copi', 'cadenc', 'mirror', 'style', 'studi', 'great', 'im', 'greatest', 'right', 'fuck', 'feel', 'aint', 'got', 'choic', 'aint', 'promo', 'still', 'made', 'nois', 'year', 'gon', 'differ', 'set', 'intent', 'promis', 'slap', 'hate', 'voic', 'might', 'also', 'nigga', 'countin', 'im', 'countin', 'bullet', 'im', 'loadin', 'clip', 'im', 'writin', 'name', 'im', 'makin', 'list', 'im', 'checkin', 'twice', 'im', 'gettin', 'em', 'hit', 'real', 'one', 'dyin', 'fake', 'one', 'lit', 'game', 'balanc', 'im', 'back', 'shit', 'bentley', 'dirti', 'sneaker', 'dirti', 'that', 'dick', 'pour', 'somethin', 'cup', 'ive', 'wantin', 'somethin', 'feel', 'promis', 'never', 'lettin', 'money', 'palm', 'dont', 'make', 'real', 'foot', 'neck', 'got', 'em', 'stuck', 'ima', 'give', 'em', 'somethin', 'feel', 'aint', 'bout', 'squad', 'dont', 'give', 'fuck', 'pistol', 'hand', 'dont', 'make', 'real', 'im', 'dead', 'middl', 'two', 'gener', 'im', 'littl', 'bro', 'big', 'bro', 'left', 'lab', 'young', '21', 'savag', 'im', 'bout', 'go', 'meet', 'jigga', 'lunch', 'long', 'talk', 'young', 'nigga', 'kodak', 'remind', 'young', 'nigga', 'vill', 'straight', 'project', 'fakin', 'honest', 'wish', 'guidanc', 'real', 'mani', 'nigga', 'cycl', 'jail', 'spend', 'birthday', 'insid', 'cell', 'come', 'long', 'bloodlin', 'trauma', 'rais', 'mama', 'lord', 'got', 'ta', 'heal', 'hurt', 'sister', 'babi', 'well', 'kill', 'brother', 'poison', 'well', 'distort', 'selfimag', 'set', 'fail', 'ima', 'make', 'sure', 'real', 'gon', 'prevail', 'nigga', 'pour', 'somethin', 'cup', 'ive', 'wantin', 'somethin', 'feel', 'promis', 'never', 'lettin', 'money', 'palm', 'dont', 'make', 'real', 'foot', 'neck', 'got', 'em', 'stuck', 'ima', 'give', 'em', 'somethin', 'feel', 'aint', 'bout', 'squad', 'dont', 'give', 'fuck', 'pistol', 'hand', 'dont', 'make', 'real', 'money', 'palm', 'dont', 'make', 'real', 'pistol', 'hand', 'dont', 'make', 'real', 'money', 'palm', 'dont', 'make', 'real421emb']",[],False,"{'neg': 0.161, 'neu': 0.7, 'pos': 0.139, 'compound': -0.9113}",0.161,0.7,0.139,-0.9113
2,6,6,6,SICKO MODE,Travis Scott,Top Songs of 2019: USA,"['mode', 'astro', 'sun', 'freezin', 'cold', 'that', 'alreadi', 'know', 'winter', 'dawg', 'would', 'probabl', 'loui', 'belt', 'that', 'know', 'dont', 'know', 'nothin', 'els', 'tri', 'show', 'em', 'tri', 'show', 'em', 'goin', 'pick', 'roll', 'young', 'la', 'flame', 'sicko', 'mode', 'woo', 'made', 'ice', 'booth', 'gate', 'outsid', 'pull', 'get', 'loos', 'jump', 'boy', 'that', 'nike', 'boy', 'hoppin', 'coup', 'shit', 'way', 'big', 'pull', 'give', 'loot', 'gim', 'loot', 'remi', 'papoos', 'hit', 'old', 'town', 'duck', 'news', 'twofour', 'hour', 'lockdown', 'made', 'move', '4', 'im', 'back', 'poppin', 'crew', 'land', 'chase', 'b', 'mix', 'pop', 'jamba', 'juic', 'differ', 'color', 'chain', 'think', 'jewel', 'realli', 'sellin', 'fruit', 'chokin', 'man', 'know', 'cracker', 'wish', 'noos', 'somesomesomesomeon', 'said', 'win', 'retreat', 'deep', 'playplayplayin', 'keep', 'dont', 'play', 'us', 'weak', 'someon', 'said', 'win', 'retreat', 'deep', 'playplayplayin', 'keep', 'dont', 'play', 'us', 'weak', 'shit', 'way', 'formal', 'yall', 'know', 'dont', 'follow', 'suit', 'stacey', 'dash', 'girl', 'aint', 'got', 'clue', 'hoe', 'made', 'record', 'produc', 'might', 'take', 'exe', 'put', 'em', 'group', 'hit', 'ese', 'need', 'bootch', 'bout', 'turn', 'function', 'bonnaroo', 'told', 'hop', 'comin', '305', 'bitch', 'treat', 'im', 'uncl', 'luke', 'dont', 'stop', 'pop', 'pussi', 'slop', 'top', 'roof', 'uh', 'said', 'goin', 'said', 'moon', 'aint', 'even', 'make', 'room', 'thought', 'ocean', 'pool', 'got', 'open', 'goos', 'put', 'shit', 'togeth', 'im', 'glue', 'might', 'also', 'someon', 'said', 'shorti', 'facetim', 'blue', 'someon', 'said', 'playplayin', 'keep', 'someon', 'said', 'mother', 'someon', 'said', 'dont', 'play', 'us', 'weak', 'astro', 'tay', 'keith', 'fuck', 'nigga', 'ayi', 'ayi', 'she', 'love', 'back', 'high', 'school', 'use', 'bu', 'danc', 'hit', 'fbo', 'duffel', 'hand', 'half', 'xan', 'thirteen', 'hour', 'til', 'land', 'light', 'ayi', 'light', 'ayi', 'light', 'ayi', 'slept', 'flight', 'ayi', 'knock', 'night', 'ayi', '767', 'man', 'shit', 'got', 'doubl', 'bedroom', 'man', 'still', 'got', 'score', 'settl', 'man', 'crept', 'block', 'block', 'made', 'right', 'right', 'cut', 'light', 'paid', 'price', 'nigga', 'think', 'sweet', 'nah', 'never', 'sight', 'nothin', 'nice', 'baguett', 'ice', 'aw', 'man', 'jesu', 'christ', 'check', 'stripe', 'that', 'that', 'lost', 'respect', 'threat', 'shoot', 'shot', 'shit', 'wetti', 'im', 'sheck', 'bitch', 'see', 'shot', 'took', 'ayi', 'wet', 'im', 'book', 'ayi', 'wet', 'im', 'lizzi', 'spinnin', 'valley', 'circl', 'block', 'til', 'im', 'dizzi', 'one', 'seen', 'im', 'tryna', 'clean', 'em', 'she', 'love', 'back', 'high', 'school', 'use', 'bu', 'danc', 'hit', 'fbo', 'duffel', 'hand', 'woo', 'half', 'xan', 'thirteen', 'hour', 'til', 'land', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'pass', 'dawg', 'celli', 'sendin', 'text', 'aint', 'sendin', 'kite', 'said', 'keep', 'lock', 'say', 'know', 'shit', 'stife', 'absolut', 'im', 'back', 'reboot', 'lit', 'laferrari', 'jamba', 'juic', 'skrrt', 'skrrt', 'back', 'road', 'jumpin', 'parachut', 'shorti', 'back', 'said', 'workin', 'glute', 'oh', 'god', 'aint', 'book', 'look', 'bout', 'check', 'check', 'check', 'foot', 'pass', 'daughter', 'ima', 'show', 'took', 'babi', 'mama', 'cover', 'forb', 'got', 'bitch', 'shook']",[],False,"{'neg': 0.139, 'neu': 0.733, 'pos': 0.129, 'compound': -0.6941}",0.139,0.733,0.129,-0.6941
3,7,7,7,Suge,DaBaby,Top Songs of 2019: USA,"['suge', 'pooh', 'fool', 'one', 'ha', 'oh', 'lord', 'jetson', 'made', 'anoth', 'one', 'hah', 'pack', 'mail', 'gone', 'uh', 'smell', 'cologn', 'sign', 'deal', 'im', 'go', 'want', 'im', 'good', 'good', 'play', 'want', 'let', 'ha', 'im', 'young', 'ceo', 'suge', 'first', 'nigga', 'play', 'ima', 'bodi', 'nigga', 'ha', 'check', 'balanc', 'ill', 'probabl', 'pull', 'hood', 'come', 'buy', 'nigga', 'cap', 'know', 'ho', 'told', 'nigga', 'crazi', 'dont', 'think', 'lie', 'nigga', 'bitch', 'get', 'caught', 'ho', 'im', 'poppin', 'em', 'high', 'bobbi', 'whitney', 'haa', 'say', 'im', 'goat', 'act', 'dont', 'know', 'fuck', 'im', 'obvious', 'winnin', 'dont', 'make', 'go', 'hit', 'bank', 'take', 'hundr', 'show', 'pocket', 'differ', 'ha', 'im', 'bitch', 'want', 'knowledg', 'got', 'lil', 'mileag', 'im', 'chillin', 'uh', 'disrespect', 'ill', 'beat', 'ass', 'front', 'partner', 'children', 'ahh', 'ahh', 'im', 'type', 'let', 'nigga', 'think', 'im', 'broke', 'pop', 'million', 'pop', 'take', '20k', 'put', 'head', 'make', 'one', 'partner', 'come', 'kill', 'say', 'fuckin', 'got', 'ta', 'grow', 'caus', 'nigga', 'got', 'ta', 'kiddin', 'kiddin', 'shit', 'cant', 'fit', 'pocket', 'got', 'hit', 'lotteri', 'nigga', 'hot', 'hot', 'hot', 'opp', 'ill', 'slap', 'shit', 'nigga', 'talkin', 'dont', 'argu', 'nigga', 'dont', 'aint', 'gon', 'laughin', 'see', 'whip', 'caus', 'im', 'gon', 'done', 'shot', 'nigga', 'cap', 'dont', 'follow', 'bitch', 'ig', 'bitch', 'follow', 'nigga', 'ha', 'lil', 'nigga', 'aint', 'gon', 'shoot', 'shit', 'gun', 'pull', 'pictur', 'bitch', 'uh', 'might', 'also', 'hah', 'pack', 'mail', 'gone', 'uh', 'smell', 'cologn', 'sign', 'deal', 'im', 'go', 'want', 'im', 'good', 'good', 'play', 'want', 'let', 'ha', 'im', 'young', 'ceo', 'suge', 'hah', 'pack', 'mail', 'gone', 'uh', 'smell', 'cologn', 'sign', 'deal', 'im', 'go', 'want', 'im', 'good', 'good', 'play', 'want', 'let', 'ha', 'im', 'young', 'ceo', 'suge', 'talkin', 'shit', 'ima', 'pop', 'pop', 'got', 'thirtytwo', 'thousand', 'one', 'pocket', 'one', 'that', 'glock', 'glock', 'littl', 'nigga', 'wan', 'na', 'internet', 'gangster', 'man', 'tell', 'littl', 'nigga', 'stop', 'ha', 'done', 'burnt', 'nigga', 'front', 'store', 'mammi', 'grandmama', 'shop', 'bitch', 'hop', 'whole', 'wave', 'nigga', 'let', 'see', 'one', 'littl', 'nigga', 'top', 'turn', 'nigga', 'convert', 'push', 'lil', 'nigga', 'top', 'back', 'vroom', 'boyfriend', 'hatin', 'callin', 'groupi', 'caus', 'music', 'ha', 'shell', 'send', 'text', 'delet', 'messag', 'tryna', 'find', 'confusin', 'dont', 'know', 'nigga', 'thinkin', 'use', 'brain', 'head', 'fore', 'lose', 'bitch', 'ill', 'pull', 'school', 'ill', 'teach', 'shit', 'tell', 'bro', 'im', 'motherfuckin', 'tutor', 'member', 'use', 'cheat', 'pretti', 'bitch', 'test', 'teacher', 'thought', 'stupid', 'uh', 'huh', 'expectin', 'box', 'pull', 'truck', 'man', 'nigga', 'pull', 'scooter', 'fuck', 'hah', 'pack', 'mail', 'gone', 'uh', 'smell', 'cologn', 'sign', 'deal', 'im', 'go', 'want', 'im', 'good', 'good', 'play', 'want', 'let', 'ha', 'im', 'young', 'ceo', 'suge', 'hah', 'pack', 'mail', 'gone', 'uh', 'smell', 'cologn', 'sign', 'deal', 'im', 'go', 'want', 'im', 'good', 'good', 'play', 'want', 'let', 'ha', 'im', 'young', 'ceo', 'suge']",[],False,"{'neg': 0.184, 'neu': 0.628, 'pos': 0.188, 'compound': -0.9576}",0.184,0.628,0.188,-0.9576
4,8,8,8,7 rings,Ariana Grande,Top Songs of 2019: USA,"['ring', 'breakfast', 'tiffani', 'bottl', 'bubbl', 'girl', 'tattoo', 'get', 'troubl', 'lash', 'diamond', 'atm', 'machin', 'buy', 'favorit', 'thing', 'bad', 'shit', 'sad', 'bitch', 'woulda', 'thought', 'itd', 'turn', 'savag', 'rather', 'tie', 'call', 'string', 'write', 'check', 'write', 'sing', 'wrist', 'stop', 'watchin', 'neck', 'flossi', 'make', 'big', 'deposit', 'gloss', 'poppin', 'hair', 'gee', 'thank', 'bought', 'see', 'want', 'got', 'want', 'got', 'want', 'got', 'want', 'got', 'want', 'got', 'hair', 'gee', 'thank', 'bought', 'see', 'want', 'got', 'yep', 'wear', 'ring', 'aint', 'gon', 'mr', 'bought', 'match', 'diamond', 'six', 'bitch', 'id', 'rather', 'spoil', 'friend', 'rich', 'think', 'retail', 'therapi', 'new', 'addict', 'whoever', 'said', 'money', 'cant', 'solv', 'problem', 'must', 'enough', 'money', 'solv', 'em', 'say', 'one', 'say', 'nah', 'want', 'em', 'happi', 'price', 'redbottom', 'smile', 'beamin', 'skin', 'gleamin', 'gleamin', 'way', 'shine', 'know', 'youv', 'seen', 'youv', 'seen', 'bought', 'crib', 'closet', 'closet', 'want', 'got', 'want', 'got', 'want', 'got', 'want', 'got', 'want', 'got', 'babi', 'hair', 'gee', 'thank', 'bought', 'oh', 'see', 'want', 'got', 'yep', 'might', 'also', 'receipt', 'lookin', 'phone', 'number', 'aint', 'money', 'wrong', 'number', 'black', 'card', 'busi', 'card', 'way', 'settin', 'tone', 'dont', 'mean', 'brag', 'put', 'bag', 'see', 'rack', 'stack', 'ass', 'shoot', 'go', 'store', 'booth', 'make', 'back', 'one', 'loop', 'gim', 'loot', 'never', 'mind', 'got', 'juic', 'noth', 'net', 'shoot', 'look', 'neck', 'look', 'jet', 'aint', 'got', 'enough', 'money', 'pay', 'respect', 'aint', 'budget', 'im', 'set', 'that', 'get', 'want', 'got', 'want', 'got', 'oh', 'want', 'got', 'want', 'got', 'oh', 'hair', 'gee', 'thank', 'bought', 'see', 'want', 'got', 'see', 'yep468emb']",[],False,"{'neg': 0.116, 'neu': 0.652, 'pos': 0.232, 'compound': 0.9064}",0.116,0.652,0.232,0.9064
5,9,9,9,Wow.,Post Malone,Top Songs of 2019: USA,"['said', 'tire', 'littl', 'money', 'need', 'big', 'boy', 'pull', '20', 'inch', 'blade', 'im', 'lil', 'troy', 'everybodi', 'flockin', 'need', 'decoy', 'shawti', 'mix', 'vodka', 'lacroix', 'gwagen', 'gwagen', 'gwagen', 'gwagen', 'housew', 'pullin', 'got', 'lot', 'toy', '720', 'bumpin', 'fall', 'boy', 'talkin', 'shit', 'begin', 'mmmm', 'back', 'feelin', 'forgivin', 'forgivin', 'know', 'piss', 'see', 'winnin', 'see', 'winnin', 'see', 'igloo', 'mouth', 'grinnin', 'grinnin', 'hunnid', 'band', 'pocket', 'hunnid', 'deep', 'roll', 'armi', 'get', 'bottl', 'bottl', 'lone', 'moment', 'show', 'got', 'em', 'sayin', 'wow', 'wow', 'wow', 'hunnid', 'band', 'pocket', 'grandmama', 'probabl', 'know', 'know', 'get', 'bottl', 'bottl', 'lone', 'moment', 'show', 'got', 'em', 'sayin', 'wow', 'wow', 'wow', 'everywher', 'go', 'hey', 'catch', 'block', 'im', 'mutombo', 'wow', '750', 'lambo', 'utah', 'snow', 'skrrt', 'trunk', 'front', 'shit', 'dumbo', 'cut', 'roof', 'niptuck', 'pull', 'hous', 'big', 'butt', 'turn', 'kitchen', 'counter', 'stripclub', 'wow', 'dre', 'came', 'got', 'guap', 'yall', 'appear', 'wow', 'drop', 'stoney', 'none', 'yall', 'realli', 'care', 'care', 'alway', 'say', 'congratul', 'kid', 'kid', '40', 'im', 'pourin', 'shit', 'use', 'lot', 'got', 'yup', 'made', 'anoth', 'hit', 'caus', 'got', 'bore', 'yup', 'alway', 'goin', 'never', 'punt', 'fourth', 'last', 'call', 'hail', 'mari', 'prescott', 'touchdown', 'ayi', 'might', 'also', 'hunnid', 'band', 'pocket', 'hunnid', 'deep', 'roll', 'armi', 'hey', 'get', 'bottl', 'bottl', 'lone', 'moment', 'show', 'got', 'em', 'sayin', 'wow', 'wow', 'wow', 'hunnid', 'band', 'pocket', 'grandmama', 'probabl', 'know', 'get', 'bottl', 'bottl', 'lone', 'moment', 'show', 'got', 'em', 'sayin', 'wow', 'got', 'em', 'sayin', 'wow', 'ayi', 'ayi', 'wow', 'sayin', 'wow', 'wow', 'wow171emb']",[],False,"{'neg': 0.127, 'neu': 0.643, 'pos': 0.23, 'compound': 0.9888}",0.127,0.643,0.23,0.9888
6,10,10,10,No Guidance (feat. Drake),Chris Brown,Top Songs of 2019: USA,"['liam', 'payn', 'exclus', 'playlist', 'feat', 'boogi', 'wit', 'da', 'hoodi', 'liam', 'payn', 'circl', 'post', 'malon', 'guidanc', 'feat', 'drake', 'chri', 'brown', 'tap', 'feat', 'meek', 'mill', 'nav', 'money', 'grave', 'feat', 'rick', 'ross', 'drake', 'motiv', 'normani', 'right', 'back', 'feat', 'boogi', 'wit', 'da', 'hoodi', 'khalid', 'honest', 'feat', 'burna', 'boy', 'jorja', 'smith', 'ladbrok', 'grove', 'aj', 'tracey', 'want', 'feat', 'sadi', 'ama', 'tom', 'zanetti', 'piec', 'heart', 'feat', 'goodboy', 'meduza', 'strip', 'feat', 'quavo', 'liam', 'payn', 'familiar', 'liam', 'payn', 'j', 'balvin', 'polaroid', 'jona', 'blue', 'liam', 'payn', 'lennon', 'stella', 'fifti', 'shade', 'freed', 'liam', 'payn', 'rita', 'oraemb']",[],False,"{'neg': 0.029, 'neu': 0.89, 'pos': 0.081, 'compound': 0.5719}",0.029,0.89,0.081,0.5719
7,13,13,13,Truth Hurts,Lizzo,Top Songs of 2019: USA,"['truth', 'hurt', 'men', 'great', 'til', 'got', 'ta', 'great', 'woo', 'took', 'dna', 'test', 'turn', 'im', '100', 'bitch', 'even', 'im', 'cri', 'crazi', 'got', 'boy', 'problem', 'that', 'human', 'bling', 'bling', 'solv', 'em', 'that', 'goddess', 'coulda', 'bad', 'bitch', 'noncommitt', 'help', 'career', 'littl', 'your', 'pose', 'hold', 'your', 'hold', 'back', 'that', 'sound', 'call', 'back', 'men', 'great', 'til', 'got', 'ta', 'great', 'til', 'got', 'ta', 'great', 'dont', 'text', 'tell', 'straight', 'face', 'tell', 'straight', 'face', 'best', 'friend', 'sat', 'salon', 'chair', 'salon', 'chair', 'shampoo', 'press', 'get', 'hair', 'fresh', 'photo', 'bomb', 'light', 'bomb', 'light', 'new', 'man', 'minnesota', 'vike', 'minnesota', 'vike', 'truth', 'hurt', 'need', 'someth', 'excit', 'yee', 'bom', 'bom', 'bi', 'dom', 'bi', 'dum', 'bum', 'bay', 'eh', 'tri', 'break', 'heart', 'oh', 'break', 'heart', 'thought', 'ever', 'aint', 'start', 'hey', 'im', 'glad', 'your', 'back', 'bitch', 'mean', 'would', 'wan', 'na', 'hide', 'never', 'ever', 'ever', 'ever', 'ever', 'side', 'chick', 'put', 'sing', 'singl', 'aint', 'worri', 'bout', 'ring', 'finger', 'tell', 'friend', 'shoot', 'shot', 'see', 'okay', 'alreadi', 'dm', 'men', 'great', 'til', 'got', 'ta', 'great', 'til', 'got', 'ta', 'great', 'dont', 'text', 'tell', 'straight', 'face', 'tell', 'straight', 'face', 'best', 'friend', 'sat', 'salon', 'chair', 'salon', 'chair', 'shampoo', 'press', 'get', 'hair', 'fresh', 'photo', 'bomb', 'light', 'bomb', 'light', 'new', 'man', 'minnesota', 'vike', 'minnesota', 'vike', 'truth', 'hurt', 'need', 'someth', 'excit', 'yee', 'bom', 'bom', 'bi', 'dom', 'bi', 'dum', 'bum', 'bay', 'eh', 'might', 'also', 'ima', 'hit', 'back', 'minut', 'dont', 'play', 'tag', 'bitch', 'one', 'time', 'dont', 'fuck', 'lie', 'two', 'time', 'dont', 'goodby', 'woo', 'keep', 'push', 'ayayay', 'ima', 'hit', 'back', 'minut', 'dont', 'play', 'tag', 'bitch', 'one', 'time', 'dont', 'fuck', 'lie', 'two', 'time', 'dont', 'goodby', 'woo', 'keep', 'push', 'ayayay', 'woo', 'men', 'great', 'til', 'got', 'ta', 'great', 'til', 'got', 'ta', 'great', 'dont', 'text', 'tell', 'straight', 'face', 'tell', 'straight', 'face', 'best', 'friend', 'sat', 'salon', 'chair', 'salon', 'chair', 'shampoo', 'press', 'get', 'hair', 'fresh', 'photo', 'bomb', 'light', 'bomb', 'light', 'new', 'man', 'minnesota', 'vike', 'minnesota', 'vike', 'truth', 'hurt', 'need', 'someth', 'excit', 'yee', 'bom', 'bom', 'bi', 'dom', 'bi', 'dum', 'bum', 'bay', 'eh', 'bomb', 'light', 'minnesota', 'vike', 'yee', 'eh']",[],False,"{'neg': 0.18, 'neu': 0.565, 'pos': 0.255, 'compound': 0.9898}",0.18,0.565,0.255,0.9898
8,14,14,14,Envy Me,Calboy,Top Songs of 2019: USA,"['envi', 'lay', 'sleep', 'lay', 'sleep', 'ayi', 'pray', 'lord', 'soul', 'keep', 'pray', 'lord', 'soul', 'keep', 'ayi', 'locksmith', 'got', 'key', 'locksmith', 'got', 'key', 'ayi', 'pull', 'make', 'opp', 'nigga', 'bleed', 'pull', 'make', 'opp', 'nigga', 'bleed', 'ayi', 'got', 'water', 'oversea', 'ayi', 'oversea', 'bitch', 'ball', 'nba', 'bitch', 'ball', 'nba', 'ayi', 'bitch', 'ball', 'mvp', 'bitch', 'ball', 'mvp', 'ayi', 'got', 'money', 'envi', 'got', 'money', 'envi', 'im', 'gang', 'im', 'mob', 'thinkin', 'rememb', 'day', 'shit', 'hard', 'nigga', 'thinkin', 'put', 'four', 'twenti', 'ounc', 'nigga', 'drinkin', 'squad', 'give', 'heart', 'lil', 'nigga', 'mean', 'fight', 'demon', 'field', 'bitch', 'im', 'deep', 'deep', 'rais', 'deep', 'end', 'deep', 'end', 'know', 'nigga', 'sinkin', 'sinkin', 'take', 'bitch', 'go', 'deep', 'gave', 'back', 'tweakin', 'tweakin', 'come', 'around', 'rahrah', 'leav', 'dead', 'cement', 'cement', 'gang', 'aint', 'play', 'fair', 'matter', 'fact', 'dont', 'play', 'og', 'wood', 'air', 'bought', 'runtz', 'smoke', 'put', 'front', 'boy', 'better', 'fall', 'gon', 'kill', 'em', 'dead', 'gon', 'kill', 'em', 'might', 'spend', 'ten', 'im', 'mall', 'bend', 'drawer', 'hit', 'smoke', 'im', 'blackin', 'blackin', 'hit', 'smoke', 'black', 'run', 'blow', 'back', 'gone', 'im', 'back', 'nigga', 'gon', 'fold', 'never', 'back', 'school', 'trappin', 'trappin', 'school', 'class', 'clown', 'class', 'clown', 'ayi', 'lay', 'sleep', 'ayi', 'pray', 'lord', 'soul', 'keep', 'ayi', 'locksmith', 'got', 'key', 'ayi', 'pull', 'make', 'opp', 'nigga', 'bleed', 'ayi', 'got', 'water', 'oversea', 'ayi', 'bitch', 'ball', 'nba', 'ayi', 'bitch', 'ball', 'mvp', 'ayi', 'got', 'money', 'envi', 'meyou', 'might', 'also']",[],False,"{'neg': 0.244, 'neu': 0.718, 'pos': 0.038, 'compound': -0.9949}",0.244,0.718,0.038,-0.9949
